Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_x, mag_y, mag_z, stillness, isTracked
613, 0.3047718, -0.3727473, 1.159917, 0.001827226, -0.01937947, 0.01518603, 0.9996952, -9.190026E-05, -0.0003936314, 0.0002195947, 0.9999998, -0.009773556, 0.0219905, 0.004886778, 0.01269531, 1.012939, 0.004638672, -0.03302719, -0.2331529, 0.2328472, 0.9878817, 1
617, 0.3047763, -0.3727253, 1.159889, 0.001822016, -0.01938212, 0.01517426, 0.9996954, -7.346331E-05, -0.0003642842, 0.0002231048, 0.9999997, -0.009773556, 0.0219905, 0.004886778, 0.01269531, 1.012939, 0.004638672, -0.03302719, -0.2331529, 0.2328472, 0.9878817, 1
620, 0.3047827, -0.3727288, 1.159913, 0.00185167, -0.01935381, 0.01515052, 0.9996961, -7.346331E-05, -0.0003642842, 0.0002231048, 0.9999997, -0.009773556, 0.0219905, 0.004886778, 0.01269531, 1.012939, 0.004638672, -0.03302719, -0.2331529, 0.2328472, 0.9878817, 1
624, 0.3047787, -0.3727346, 1.159909, 0.001776984, -0.01934958, 0.01516159, 0.9996962, -6.224419E-05, -0.0003679616, 0.0002194098, 0.9999998, -0.001221695, 0.008551861, -0.008551861, 0.006835938, 1.008789, -0.001220703, -0.03306603, -0.2332532, 0.2327152, 1, 1
627, 0.3047771, -0.3727421, 1.15991, 0.001822583, -0.01937667, 0.01521241, 0.9996949, -6.224419E-05, -0.0003679616, 0.0002194098, 0.9999998, -0.001221695, 0.008551861, -0.008551861, 0.006835938, 1.008789, -0.001220703, -0.03306603, -0.2332532, 0.2327152, 1, 1
632, 0.3047716, -0.3727266, 1.159892, 0.001810143, -0.01936768, 0.01518499, 0.9996954, -5.314474E-05, -0.0003751431, 0.0002093855, 0.9999996, 0, 0.007330167, -0.006108472, 0.01220703, 1.008057, -0.0007324219, -0.03298261, -0.2332335, 0.2325824, 1, 1
638, 0.3047827, -0.3727362, 1.159901, 0.001850471, -0.01935171, 0.0151865, 0.9996957, -5.314474E-05, -0.0003751431, 0.0002093855, 0.9999996, 0, 0.007330167, -0.006108472, 0.01220703, 1.008057, -0.0007324219, -0.03298261, -0.2332335, 0.2325824, 1, 1
641, 0.3047913, -0.3727431, 1.159914, 0.001826785, -0.01939055, 0.01519735, 0.9996948, -3.090672E-05, -0.0003972834, 0.0001674122, 0.9999997, -0.001221695, 0.01099525, 0.002443389, 0.009033203, 1.009277, 0.0002441406, -0.0329874, -0.2332967, 0.2325419, 1, 1
645, 0.3047856, -0.3727335, 1.159895, 0.001813384, -0.01935781, 0.01519612, 0.9996955, -3.090672E-05, -0.0003972834, 0.0001674122, 0.9999997, -0.001221695, 0.01099525, 0.002443389, 0.009033203, 1.009277, 0.0002441406, -0.0329874, -0.2332967, 0.2325419, 1, 1
648, 0.3047899, -0.3727373, 1.159932, 0.001878954, -0.01932951, 0.01520217, 0.9996958, -3.090672E-05, -0.0003972834, 0.0001674122, 0.9999997, -0.001221695, 0.01099525, 0.002443389, 0.009033203, 1.009277, 0.0002441406, -0.0329874, -0.2332967, 0.2325419, 1, 1
651, 0.3047757, -0.3727303, 1.159906, 0.001786253, -0.01937356, 0.01515461, 0.9996958, -1.816765E-05, -0.0003999818, 0.0001742593, 0.9999998, -0.001221695, 0.01710372, 0, 0.01391602, 1.01123, 0, -0.03307165, -0.2334345, 0.2325846, 0.9946952, 1
654, 0.3047748, -0.3727389, 1.159909, 0.001880006, -0.01933949, 0.01519701, 0.9996957, -1.816765E-05, -0.0003999818, 0.0001742593, 0.9999998, -0.001221695, 0.01710372, 0, 0.01391602, 1.01123, 0, -0.03307165, -0.2334345, 0.2325846, 0.9946952, 1
657, 0.3047708, -0.3727399, 1.159903, 0.001819778, -0.01935558, 0.01513556, 0.9996965, -1.816765E-05, -0.0003999818, 0.0001742593, 0.9999998, -0.001221695, 0.01710372, 0, 0.01000977, 1.010742, -0.001464844, -0.0330677, -0.2334802, 0.2327066, 0.9968291, 1
661, 0.3047645, -0.3727333, 1.159892, 0.001743683, -0.01934885, 0.01515684, 0.9996964, -1.024616E-05, -0.0003701437, 0.0002102409, 0.9999997, 0.001221695, 0.0219905, -0.002443389, 0.01000977, 1.010742, -0.001464844, -0.0330677, -0.2334802, 0.2327066, 0.9968291, 1
664, 0.3047723, -0.3727306, 1.159905, 0.001807237, -0.01935522, 0.01521055, 0.9996953, -1.024616E-05, -0.0003701437, 0.0002102409, 0.9999997, 0.001221695, 0.0219905, -0.002443389, 0.01000977, 1.010742, -0.001464844, -0.0330677, -0.2334802, 0.2327066, 0.9968291, 1
668, 0.304768, -0.372727, 1.159892, 0.001830635, -0.01933286, 0.01515376, 0.9996966, -1.024616E-05, -0.0003701437, 0.0002102409, 0.9999997, 0.001221695, 0.0219905, -0.002443389, 0.01000977, 1.010742, -0.001464844, -0.0330677, -0.2334802, 0.2327066, 0.9968291, 1
671, 0.3047716, -0.3727294, 1.159896, 0.001846956, -0.01935239, 0.01514852, 0.9996963, -1.024616E-05, -0.0003701437, 0.0002102409, 0.9999997, -0.008551861, 0.01099525, -0.006108472, 0.01269531, 1.013184, 0.002441406, -0.03310223, -0.2334818, 0.2328117, 0.9869357, 1
675, 0.3047717, -0.3727347, 1.159896, 0.001839439, -0.01935027, 0.01522884, 0.9996951, -2.168612E-05, -0.0003309909, 0.000173165, 0.9999998, -0.008551861, 0.01099525, -0.006108472, 0.01269531, 1.013184, 0.002441406, -0.03310223, -0.2334818, 0.2328117, 0.9869357, 1
683, 0.3047806, -0.3727308, 1.159918, 0.001835716, -0.01936809, 0.01515721, 0.9996958, 3.962781E-06, -0.0003064409, 0.0001772679, 0.9999998, -0.003665083, 0.01710372, 0.003665083, 0.01391602, 1.008789, -0.001220703, -0.03318048, -0.2334396, 0.232917, 1, 1
687, 0.3047765, -0.3727325, 1.159905, 0.001845742, -0.01937091, 0.0152123, 0.9996949, 3.962781E-06, -0.0003064409, 0.0001772679, 0.9999998, -0.003665083, 0.01710372, 0.003665083, 0.01391602, 1.008789, -0.001220703, -0.03304774, -0.233616, 0.2329307, 0.9997717, 1
691, 0.3047793, -0.372739, 1.159889, 0.00178411, -0.0194125, 0.0151927, 0.9996946, -1.412909E-05, -0.0002920705, 0.0002458096, 0.9999998, -0.002443389, 0.006108472, 0.007330167, 0.009765625, 1.01001, 0.0004882813, -0.03304774, -0.233616, 0.2329307, 0.9997717, 1
694, 0.3047842, -0.3727317, 1.159886, 0.00181798, -0.01934726, 0.01518488, 0.9996959, -1.412909E-05, -0.0002920705, 0.0002458096, 0.9999998, -0.002443389, 0.006108472, 0.007330167, 0.009765625, 1.01001, 0.0004882813, -0.03304774, -0.233616, 0.2329307, 0.9997717, 1
698, 0.3047948, -0.3727254, 1.159908, 0.001837237, -0.01936009, 0.01516679, 0.9996959, -1.412909E-05, -0.0002920705, 0.0002458096, 0.9999998, -0.002443389, 0.006108472, 0.007330167, 0.006591797, 1.009277, 0.001953125, -0.03328416, -0.2334063, 0.2330185, 1, 1
702, 0.3047959, -0.3727282, 1.159915, 0.001823538, -0.01936691, 0.01520466, 0.9996951, 3.257773E-05, -0.0003216061, 0.0002414412, 0.9999997, -0.01710372, 0.01588203, -0.007330167, 0.006591797, 1.009277, 0.001953125, -0.03328416, -0.2334063, 0.2330185, 1, 1
705, 0.3047858, -0.3727347, 1.159901, 0.001780689, -0.01935989, 0.01521079, 0.9996952, 3.257773E-05, -0.0003216061, 0.0002414412, 0.9999997, -0.01710372, 0.01588203, -0.007330167, 0.006591797, 1.009277, 0.001953125, -0.03328416, -0.2334063, 0.2330185, 1, 1
709, 0.3047762, -0.3727371, 1.159903, 0.001789023, -0.01933703, 0.01513765, 0.9996969, 3.80961E-05, -0.000287554, 0.0002396875, 0.9999998, -0.01221694, 0.01832542, -0.008551861, 0.01196289, 1.008301, -0.0004882813, -0.03338705, -0.2332448, 0.2330192, 1, 1
712, 0.3047667, -0.372735, 1.159906, 0.001838658, -0.01938209, 0.01518607, 0.9996952, 3.80961E-05, -0.000287554, 0.0002396875, 0.9999998, -0.01221694, 0.01832542, -0.008551861, 0.01196289, 1.008301, -0.0004882813, -0.03338705, -0.2332448, 0.2330192, 1, 1
715, 0.3047655, -0.3727507, 1.159933, 0.001797115, -0.0193802, 0.01518342, 0.9996954, 3.80961E-05, -0.000287554, 0.0002396875, 0.9999998, -0.01221694, 0.01832542, -0.008551861, 0.01196289, 1.008301, -0.0004882813, -0.03338705, -0.2332448, 0.2330192, 1, 1
718, 0.3047633, -0.3727444, 1.159907, 0.00187068, -0.01937143, 0.01518941, 0.9996952, 3.80961E-05, -0.000287554, 0.0002396875, 0.9999998, -0.01221694, 0.01832542, -0.008551861, 0.01196289, 1.008301, -0.0004882813, -0.03335395, -0.2331404, 0.2329355, 1, 1
722, 0.3047749, -0.3727419, 1.159918, 0.001817883, -0.01935051, 0.01517295, 0.9996961, 5.774543E-05, -0.0002652805, 0.0002193465, 0.9999996, -0.008551861, 0.01343864, 0.004886778, 0.01049805, 1.011719, 0, -0.03323819, -0.2330445, 0.2329441, 0.9929071, 1
730, 0.3047769, -0.3727254, 1.159908, 0.001842663, -0.01937057, 0.01521268, 0.9996949, 0.0001321491, -0.0002564086, 0.0002435748, 0.9999998, -0.002443389, 0.02076881, 0.008551861, 0.01049805, 1.011719, 0, -0.03323819, -0.2330445, 0.2329441, 0.9929071, 1
734, 0.3047867, -0.372729, 1.159919, 0.001837952, -0.01935482, 0.01517169, 0.9996959, 0.0001321491, -0.0002564086, 0.0002435748, 0.9999998, -0.002443389, 0.02076881, 0.008551861, 0.01049805, 1.011719, 0, -0.03323819, -0.2330445, 0.2329441, 0.9929071, 1
738, 0.3047692, -0.372723, 1.159878, 0.001812648, -0.01936238, 0.01519039, 0.9996955, 0.0001321491, -0.0002564086, 0.0002435748, 0.9999998, -0.002443389, 0.02076881, 0.008551861, 0.01049805, 1.011719, 0, -0.03323819, -0.2330445, 0.2329441, 0.9929071, 1
